vector_count	dimension	vector_workload	filter_workload	selectivity	target_recall	runs	seeds	comparable_runs	passed_runs	all_passed	speedup_p95_min	speedup_p95_median	speedup_p95_max	planner_regret_median	planner_regret_max	aware_methods	probe_safety_factor	candidate_multiplier	postfilter_candidate_multiplier_min	postfilter_candidate_multiplier_median	postfilter_candidate_multiplier_max	postfilter_safety_factor	vector_weight	filter_weight	rerank_factor
100000	128	clustered	correlated	0.05	0.95	1	53	1	1	true	84.41991127822028	84.41991127822028	84.41991127822028	1.1717956817002457	1.1717956817002457	filter_aware_bound	8.0	16.0	64.0	64.0	64.0	2.0	0.5	0.5	4
100000	384	clustered	correlated	0.05	0.95	1	53	1	1	true	75.62327755905513	75.62327755905513	75.62327755905513	1.1742159997089932	1.1742159997089932	filter_aware	8.0	16.0	32.0	32.0	32.0	2.0	0.5	0.5	4
100000	768	clustered	correlated	0.05	0.95	1	53	1	1	true	49.62480386349724	49.62480386349724	49.62480386349724	1.3002212568245604	1.3002212568245604	filter_aware_bound	8.0	16.0	16.0	16.0	16.0	2.0	0.5	0.5	4
