vector_count	dimension	nlists	empty_lists	minimum_list_size	median_list_size	p95_list_size	maximum_list_size	average_list_size	list_size_cv	list_size_gini	maximum_to_average_list_ratio	mean_quantization_loss	p50_quantization_loss	p95_quantization_loss	maximum_quantization_loss	maximum_centroid_similarity	near_duplicate_centroids	p50_list_radius	p95_list_radius	maximum_list_radius
100000	4096	512	0	1	181.0	369.9	585	195.3125	0.503269667673306	0.28038101562499995	2.9952	0.17713623053967953	0.16782188415527344	0.2741161912679671	0.6150225400924683	0.9767594337463379	0	0.8501522839069366	1.0261865556240082	1.1756139
