vector_count	dimension	nlists	empty_lists	minimum_list_size	median_list_size	p95_list_size	maximum_list_size	average_list_size	list_size_cv	list_size_gini	maximum_to_average_list_ratio	mean_quantization_loss	p50_quantization_loss	p95_quantization_loss	maximum_quantization_loss	maximum_centroid_similarity	near_duplicate_centroids	p50_list_radius	p95_list_radius	maximum_list_radius
100000	4096	256	0	2	378.5	746.25	1118	390.625	0.5193448180159305	0.2928004687500001	2.86208	0.19214737323641776	0.18253803253173828	0.29524725079536435	0.6476820111274719	0.9673016667366028	0	0.9236984252929688	1.0945782959461212	1.2107506
