query_index	selectivity	bucket	centroid_margin	truth_list_count	nprobe_50	nprobe_90	nprobe_95	nprobe_100	maximum_truth_list_rank
38	0.1204	broad	0.15808523	1	1	1	1	1	1
39	0.52817	broad	0.027870178	6	3	7	97	97	97
40	0.1204	broad	0.00027889013	8	8	56	79	79	79
41	0.52817	broad	0.022121787	7	7	31	81	81	81
42	0.1204	broad	0.053556442	9	5	19	26	26	26
43	0.52817	broad	0.113389015	1	1	1	1	1	1
44	0.1204	broad	0.032452404	8	5	17	22	22	22
45	0.1204	broad	0.007519543	6	3	8	39	39	39
46	0.1204	broad	0.101330996	6	2	15	16	16	16
47	0.1204	broad	0.12728333	4	3	7	7	7	7
48	0.01163	medium	0.043979645	6	5	42	102	102	102
49	0.52817	broad	0.0046491027	7	4	9	34	34	34
50	0.29941	broad	0.052863955	3	1	3	3	3	3
51	0.52817	broad	0.02259934	4	3	6	15	15	15
52	0.03786	medium	0.08491939	5	4	9	17	17	17
53	0.03786	medium	0.10578138	8	5	20	59	59	59
54	0.03786	medium	0.027633011	5	1	5	6	6	6
55	0.52817	broad	0.005910039	6	2	5	14	14	14
56	0.29941	broad	0.039349377	1	1	1	1	1	1
57	0.1204	broad	0.0028000474	4	2	4	16	16	16
58	0.01163	medium	0.13808858	6	1	9	56	56	56
59	0.01163	medium	0.103469014	8	12	28	70	70	70
60	0.01163	medium	0.056728244	9	17	117	141	141	141
61	0.29941	broad	0.039022803	4	1	3	6	6	6
62	0.29941	broad	0.024120033	4	3	8	8	8	8
63	0.1204	broad	0.10040438	4	1	10	13	13	13
64	0.29941	broad	0.035639465	4	2	3	19	19	19
65	0.1204	broad	0.015391707	7	2	6	7	7	7
66	0.00216	rare	0.08409977	6	18	41	77	77	77
67	0.01163	medium	0.009672523	5	4	19	24	24	24
68	0.52817	broad	0.04528272	1	1	1	1	1	1
69	0.29941	broad	0.04995179	6	2	10	17	17	17
70	0.52817	broad	0.026382089	7	2	43	46	46	46
71	0.00216	rare	0.09249973	7	8	47	49	49	49
72	0.1204	broad	0.049202204	7	2	14	43	43	43
73	0.1204	broad	0.005293429	7	4	8	106	106	106
74	0.03786	medium	0.029655814	4	1	20	20	20	20
75	0.52817	broad	0.00859791	4	2	6	26	26	26
76	0.03786	medium	0.0016557574	6	6	23	87	87	87
77	0.00216	rare	0.0034964085	9	20	58	70	70	70
78	0.01163	medium	0.072561026	7	22	79	79	79	79
79	0.01163	medium	0.049187183	8	19	33	121	121	121
80	0.1204	broad	0.000870347	9	6	25	39	39	39
81	0.01163	medium	0.075045824	9	10	105	221	221	221
82	0.29941	broad	0.043108225	5	2	8	28	28	28
83	0.01163	medium	0.11940122	7	14	51	181	181	181
84	0.01163	medium	0.047202528	10	24	93	103	103	103
85	0.52817	broad	0.00086027384	5	3	5	19	19	19
86	0.52817	broad	0.068262696	4	1	5	7	7	7
87	0.52817	broad	0.0034812093	3	1	3	5	5	5
88	0.01163	medium	0.061299145	4	1	4	14	14	14
89	0.01163	medium	0.03330612	9	8	24	41	41	41
90	0.01163	medium	0.038407385	8	22	57	96	96	96
91	0.52817	broad	0.0027584434	5	4	5	12	12	12
92	0.29941	broad	0.025542319	5	1	37	50	50	50
93	0.01163	medium	0.03305304	5	4	15	16	16	16
94	0.00216	rare	0.05833572	10	18	48	80	80	80
95	0.01163	medium	0.07726455	9	16	40	68	68	68
96	0.00031	rare	0.030683577	8	24	58	58	58	58
97	0.03786	medium	0.020852983	9	6	45	129	129	129
98	0.03786	medium	0.016767025	7	8	36	58	58	58
99	0.29941	broad	0.12811852	1	1	1	1	1	1
100	0.29941	broad	0.029286861	5	3	5	45	45	45
101	0.1204	broad	0.021455228	5	1	17	26	26	26
102	0.1204	broad	0.0015897751	7	6	31	43	43	43
103	0.52817	broad	0.04475087	2	1	1	24	24	24
104	0.29941	broad	0.001649797	6	4	13	90	90	90
105	0.1204	broad	0.010898411	7	6	13	37	37	37
106	0.52817	broad	0.17914236	1	1	1	1	1	1
107	0.00216	rare	0.04381311	7	8	57	88	88	88
108	0.03786	medium	0.050484657	4	1	3	8	8	8
109	0.1204	broad	0.048315644	5	1	24	51	51	51
110	0.00031	rare	0.021503568	9	52	139	150	150	150
111	0.1204	broad	0.020216584	7	2	20	22	22	22
112	0.00216	rare	0.029946685	10	17	85	93	93	93
113	0.01163	medium	0.005674839	3	5	6	6	6	6
114	0.03786	medium	0.001198113	7	10	35	54	54	54
115	0.00216	rare	0.009491801	9	11	42	87	87	87
116	0.29941	broad	0.0174129	3	1	2	43	43	43
117	0.52817	broad	0.08483493	1	1	1	1	1	1
118	0.52817	broad	0.026909828	6	5	7	11	11	11
119	1.0e-5	rare	0.057747602	1	129	129	129	129	129
120	0.29941	broad	0.033287287	6	1	13	17	17	17
121	0.03786	medium	0.04426217	7	4	26	29	29	29
122	0.29941	broad	0.025182128	3	2	10	10	10	10
123	0.52817	broad	0.059057117	6	2	23	34	34	34
124	0.52817	broad	0.05025065	4	1	5	14	14	14
125	0.03786	medium	0.07422054	4	1	75	88	88	88
126	0.52817	broad	0.03377241	5	2	13	15	15	15
127	0.00216	rare	0.059125602	5	9	28	73	73	73
128	0.03786	medium	0.06534618	4	1	23	28	28	28
129	0.1204	broad	0.05848825	8	5	18	22	22	22
130	0.29941	broad	0.026225746	6	2	26	51	51	51
131	0.29941	broad	0.024971128	4	2	3	4	4	4
132	0.03786	medium	0.02652824	8	5	24	34	34	34
133	0.03786	medium	0.044103146	9	14	44	97	97	97
134	0.29941	broad	0.16801733	1	1	1	1	1	1
135	0.01163	medium	0.014199734	6	2	31	87	87	87
136	0.1204	broad	0.0112781525	6	2	24	37	37	37
137	0.03786	medium	0.0039328337	6	2	23	25	25	25
138	0.03786	medium	0.013791144	7	3	13	28	28	28
139	0.01163	medium	0.031665087	9	10	19	27	27	27
140	0.00216	rare	0.13577211	9	10	61	105	105	105
141	0.52817	broad	0.11791158	1	1	1	1	1	1
142	0.01163	medium	0.024211764	8	6	16	18	18	18
143	0.52817	broad	0.09657693	1	1	1	1	1	1
144	0.00216	rare	0.015721917	9	29	69	96	96	96
145	0.03786	medium	0.01663351	7	4	37	84	84	84
146	0.03786	medium	0.020221412	8	3	21	29	29	29
147	0.01163	medium	0.005644381	5	2	18	51	51	51
148	0.29941	broad	0.09714335	5	1	31	41	41	41
149	0.52817	broad	0.000349164	7	3	20	27	27	27
150	0.29941	broad	0.024356306	6	2	21	23	23	23
151	0.29941	broad	0.059239626	4	1	22	28	28	28
152	0.01163	medium	0.06565803	9	19	47	65	65	65
153	0.52817	broad	0.023261845	6	2	18	76	76	76
154	0.03786	medium	0.033474684	2	1	1	2	2	2
155	0.01163	medium	0.031798184	9	11	40	65	65	65
156	0.01163	medium	0.096746325	3	1	4	5	5	5
157	0.29941	broad	0.031004906	7	11	28	41	41	41
158	0.29941	broad	0.1650188	1	1	1	1	1	1
159	0.00216	rare	0.014178157	7	2	68	85	85	85
160	0.29941	broad	0.029160857	7	4	7	16	16	16
161	0.1204	broad	0.017302811	4	1	7	8	8	8
162	0.1204	broad	0.054723024	1	1	1	1	1	1
163	0.52817	broad	0.0074193478	5	2	24	24	24	24
164	0.29941	broad	0.017144382	4	1	3	5	5	5
165	0.00216	rare	0.0003606081	10	35	90	133	133	133
166	0.00216	rare	0.012418032	5	2	7	110	110	110
167	0.03786	medium	0.09488177	5	1	18	71	71	71
168	0.29941	broad	0.04147041	4	2	5	5	5	5
169	0.03786	medium	0.048148632	8	5	31	77	77	77
170	0.52817	broad	0.069663405	2	1	1	6	6	6
171	0.01163	medium	0.01876086	9	8	35	86	86	86
172	0.00216	rare	0.0730865	10	14	39	41	41	41
173	0.52817	broad	0.049871624	4	1	7	8	8	8
174	0.29941	broad	0.01527524	3	1	2	41	41	41
175	0.29941	broad	0.008679628	9	7	14	38	38	38
176	0.1204	broad	0.01247251	4	2	12	12	12	12
177	0.01163	medium	0.049889863	7	22	50	118	118	118
178	0.03786	medium	0.031589985	6	2	48	92	92	92
179	0.52817	broad	0.0030380487	4	4	7	13	13	13
180	0.00216	rare	0.0020400286	9	29	73	134	134	134
181	0.03786	medium	0.023617506	6	7	51	87	87	87
182	0.01163	medium	0.06715858	10	27	76	110	110	110
183	0.1204	broad	0.14378679	1	1	1	1	1	1
184	0.01163	medium	0.037265718	9	17	52	65	65	65
185	0.1204	broad	0.017757773	6	5	9	32	32	32
186	0.00216	rare	0.07833701	9	11	25	44	44	44
187	0.01163	medium	0.1138739	6	7	28	147	147	147
188	0.29941	broad	0.025060415	5	4	8	17	17	17
189	0.1204	broad	0.064994395	5	2	16	38	38	38
190	0.03786	medium	0.06489658	8	15	72	105	105	105
191	0.29941	broad	0.07613939	5	1	10	13	13	13
192	0.00216	rare	0.046884954	9	12	47	57	57	57
193	0.1204	broad	0.017120302	6	3	8	10	10	10
194	0.01163	medium	0.033085406	3	5	7	7	7	7
195	0.03786	medium	0.03814566	6	2	35	53	53	53
196	0.1204	broad	0.050476372	5	1	11	15	15	15
197	0.29941	broad	0.0025461912	6	4	20	65	65	65
198	0.1204	broad	0.15813947	1	1	1	1	1	1
199	0.00216	rare	0.040694475	6	3	55	80	80	80
200	0.1204	broad	0.01591003	9	14	67	71	71	71
201	0.00216	rare	0.04153216	8	8	55	82	82	82
202	0.29941	broad	0.10180527	1	1	1	1	1	1
203	0.03786	medium	0.044401884	8	13	49	51	51	51
204	0.29941	broad	0.03981352	3	1	2	24	24	24
205	0.29941	broad	0.07970679	5	1	23	161	161	161
206	0.01163	medium	0.050676465	9	20	70	95	95	95
207	0.52817	broad	0.009689748	3	1	3	3	3	3
208	0.1204	broad	0.015728831	7	2	77	105	105	105
209	0.1204	broad	0.059736848	4	3	9	9	9	9
210	0.03786	medium	0.0074418783	8	5	25	25	25	25
211	0.01163	medium	0.0035650134	7	2	15	62	62	62
212	0.1204	broad	0.04299462	5	2	23	27	27	27
213	0.52817	broad	0.16400224	1	1	1	1	1	1
214	0.52817	broad	0.059866846	3	1	2	11	11	11
215	0.52817	broad	0.045910716	4	1	4	9	9	9
216	0.29941	broad	0.024015784	3	1	2	16	16	16
217	0.29941	broad	0.057502985	3	1	9	14	14	14
218	0.01163	medium	0.03943038	5	6	7	8	8	8
219	0.29941	broad	0.0772779	1	1	1	1	1	1
220	0.52817	broad	0.048401237	3	1	2	5	5	5
221	0.52817	broad	0.0010617375	6	2	14	31	31	31
222	0.00216	rare	0.003409624	9	12	66	80	80	80
223	0.1204	broad	0.041024506	6	2	12	24	24	24
224	0.52817	broad	0.05103904	5	2	5	37	37	37
225	0.01163	medium	0.040826738	8	6	46	72	72	72
226	0.03786	medium	0.029280186	6	2	19	36	36	36
227	0.03786	medium	0.043499947	8	4	62	88	88	88
228	0.03786	medium	0.096369684	7	12	32	71	71	71
229	0.01163	medium	0.027026653	7	3	52	53	53	53
230	0.52817	broad	0.026294291	4	2	3	8	8	8
231	0.1204	broad	0.019647598	7	4	30	84	84	84
232	0.29941	broad	0.031511307	7	2	35	49	49	49
233	0.29941	broad	0.0024983883	4	1	4	9	9	9
234	0.29941	broad	0.028555512	5	2	4	9	9	9
235	0.29941	broad	0.02474606	7	3	12	22	22	22
236	0.03786	medium	0.041322827	6	3	10	21	21	21
237	0.1204	broad	0.12197083	2	1	16	16	16	16
238	0.01163	medium	0.069404066	6	1	22	34	34	34
239	0.00031	rare	0.023254573	8	26	71	83	83	83
240	0.03786	medium	0.13643473	1	1	1	1	1	1
241	0.01163	medium	0.025251627	4	3	6	188	188	188
242	0.52817	broad	0.024508059	7	2	13	15	15	15
243	0.1204	broad	0.013830662	6	5	8	9	9	9
244	0.29941	broad	0.10211927	5	1	13	15	15	15
245	0.1204	broad	0.030057907	4	1	13	17	17	17
246	0.01163	medium	0.035234034	8	4	36	39	39	39
247	0.1204	broad	0.0010824203	5	2	4	11	11	11
248	0.00216	rare	0.004410088	10	22	52	74	74	74
249	0.03786	medium	0.020680308	6	2	22	43	43	43
250	0.29941	broad	0.038342297	3	1	3	38	38	38
251	0.03786	medium	0.0024055839	8	5	43	104	104	104
252	0.00216	rare	0.034103036	9	17	105	180	180	180
253	0.01163	medium	0.04654783	8	13	43	53	53	53
254	0.52817	broad	0.022663713	5	8	30	38	38	38
255	0.00031	rare	0.06775051	9	74	129	129	129	129
256	0.03786	medium	0.009173334	10	13	32	55	55	55
