vector_count	dimension	nlists	empty_lists	minimum_list_size	median_list_size	p95_list_size	maximum_list_size	average_list_size	list_size_cv	list_size_gini	maximum_to_average_list_ratio	mean_quantization_loss	p50_quantization_loss	p95_quantization_loss	maximum_quantization_loss	maximum_centroid_similarity	near_duplicate_centroids	p50_list_radius	p95_list_radius	maximum_list_radius
100000	4096	256	0	2	368.0	732.25	1146	390.625	0.48660358897155703	0.2671882031249999	2.93376	0.1884858863276243	0.17893683910369873	0.2904693871736526	0.6465518474578857	0.9694892168045044	0	0.9091837406158447	1.1034771800041199	1.2095426
