query_index	selectivity	bucket	centroid_margin	truth_list_count	nprobe_50	nprobe_90	nprobe_95	nprobe_100	maximum_truth_list_rank	nprobe	truth_list_recall	candidates_visited	matching_candidates	database_fraction
8	0.29941	broad	0.056222975	6	2	9	25	25	25	2	0.6	1485	641	0.01485
8	0.29941	broad	0.056222975	6	2	9	25	25	25	4	0.7	2268	829	0.02268
8	0.29941	broad	0.056222975	6	2	9	25	25	25	8	0.8	4511	1538	0.04511
8	0.29941	broad	0.056222975	6	2	9	25	25	25	16	0.9	8880	2994	0.0888
8	0.29941	broad	0.056222975	6	2	9	25	25	25	32	1.0	19390	6213	0.1939
8	0.29941	broad	0.056222975	6	2	9	25	25	25	64	1.0	41032	13487	0.41032
8	0.29941	broad	0.056222975	6	2	9	25	25	25	128	1.0	100000	29941	1.0
9	0.1204	broad	0.021231294	4	2	4	5	5	5	1	0.4	794	88	0.00794
9	0.1204	broad	0.021231294	4	2	4	5	5	5	2	0.8	1230	141	0.0123
9	0.1204	broad	0.021231294	4	2	4	5	5	5	4	0.9	3089	279	0.03089
9	0.1204	broad	0.021231294	4	2	4	5	5	5	8	1.0	5861	622	0.05861
9	0.1204	broad	0.021231294	4	2	4	5	5	5	16	1.0	10635	1358	0.10635
9	0.1204	broad	0.021231294	4	2	4	5	5	5	32	1.0	18638	2544	0.18638
9	0.1204	broad	0.021231294	4	2	4	5	5	5	64	1.0	42454	5984	0.42454
9	0.1204	broad	0.021231294	4	2	4	5	5	5	128	1.0	100000	12040	1.0
10	0.03786	medium	0.068235695	2	1	1	64	64	64	1	0.9	648	21	0.00648
10	0.03786	medium	0.068235695	2	1	1	64	64	64	2	0.9	880	32	0.0088
10	0.03786	medium	0.068235695	2	1	1	64	64	64	4	0.9	1796	59	0.01796
10	0.03786	medium	0.068235695	2	1	1	64	64	64	8	0.9	4674	210	0.04674
10	0.03786	medium	0.068235695	2	1	1	64	64	64	16	0.9	9668	426	0.09668
10	0.03786	medium	0.068235695	2	1	1	64	64	64	32	0.9	19512	848	0.19512
10	0.03786	medium	0.068235695	2	1	1	64	64	64	64	1.0	39623	1720	0.39623
10	0.03786	medium	0.068235695	2	1	1	64	64	64	128	1.0	100000	3786	1.0
11	0.1204	broad	0.002863884	4	3	3	4	4	4	1	0.1	468	51	0.00468
11	0.1204	broad	0.002863884	4	3	3	4	4	4	2	0.3	1019	88	0.01019
11	0.1204	broad	0.002863884	4	3	3	4	4	4	4	1.0	1824	180	0.01824
11	0.1204	broad	0.002863884	4	3	3	4	4	4	8	1.0	3732	426	0.03732
11	0.1204	broad	0.002863884	4	3	3	4	4	4	16	1.0	7869	1100	0.07869
11	0.1204	broad	0.002863884	4	3	3	4	4	4	32	1.0	15552	2272	0.15552
11	0.1204	broad	0.002863884	4	3	3	4	4	4	64	1.0	39457	5895	0.39457
11	0.1204	broad	0.002863884	4	3	3	4	4	4	128	1.0	100000	12040	1.0
12	0.03786	medium	0.006300628	4	3	28	28	28	28	1	0.4	436	16	0.00436
12	0.03786	medium	0.006300628	4	3	28	28	28	28	2	0.4	1084	37	0.01084
12	0.03786	medium	0.006300628	4	3	28	28	28	28	4	0.7	2429	75	0.02429
12	0.03786	medium	0.006300628	4	3	28	28	28	28	8	0.7	5082	173	0.05082
12	0.03786	medium	0.006300628	4	3	28	28	28	28	16	0.8	9213	340	0.09213
12	0.03786	medium	0.006300628	4	3	28	28	28	28	32	1.0	19170	785	0.1917
12	0.03786	medium	0.006300628	4	3	28	28	28	28	64	1.0	40153	1831	0.40153
12	0.03786	medium	0.006300628	4	3	28	28	28	28	128	1.0	100000	3786	1.0
13	0.52817	broad	0.027431726	5	1	4	9	9	9	1	0.6	468	124	0.00468
13	0.52817	broad	0.027431726	5	1	4	9	9	9	2	0.7	921	257	0.00921
13	0.52817	broad	0.027431726	5	1	4	9	9	9	4	0.9	1911	738	0.01911
13	0.52817	broad	0.027431726	5	1	4	9	9	9	8	0.9	4076	1502	0.04076
13	0.52817	broad	0.027431726	5	1	4	9	9	9	16	1.0	8771	3391	0.08771
13	0.52817	broad	0.027431726	5	1	4	9	9	9	32	1.0	19477	8107	0.19477
13	0.52817	broad	0.027431726	5	1	4	9	9	9	64	1.0	39314	16987	0.39314
13	0.52817	broad	0.027431726	5	1	4	9	9	9	128	1.0	100000	52817	1.0
14	0.01163	medium	0.0016877055	8	8	21	23	23	23	1	0.1	895	2	0.00895
14	0.01163	medium	0.0016877055	8	8	21	23	23	23	2	0.3	1288	5	0.01288
14	0.01163	medium	0.0016877055	8	8	21	23	23	23	4	0.3	2039	12	0.02039
14	0.01163	medium	0.0016877055	8	8	21	23	23	23	8	0.5	4672	40	0.04672
14	0.01163	medium	0.0016877055	8	8	21	23	23	23	16	0.8	8063	88	0.08063
14	0.01163	medium	0.0016877055	8	8	21	23	23	23	32	1.0	18401	257	0.18401
14	0.01163	medium	0.0016877055	8	8	21	23	23	23	64	1.0	39649	593	0.39649
14	0.01163	medium	0.0016877055	8	8	21	23	23	23	128	1.0	100000	1163	1.0
15	0.52817	broad	0.0022447705	6	3	9	21	21	21	1	0.0	126	57	0.00126
15	0.52817	broad	0.0022447705	6	3	9	21	21	21	2	0.3	774	419	0.00774
15	0.52817	broad	0.0022447705	6	3	9	21	21	21	4	0.7	2167	1204	0.02167
15	0.52817	broad	0.0022447705	6	3	9	21	21	21	8	0.8	4388	2255	0.04388
15	0.52817	broad	0.0022447705	6	3	9	21	21	21	16	0.9	8435	4056	0.08435
15	0.52817	broad	0.0022447705	6	3	9	21	21	21	32	1.0	17914	7707	0.17914
15	0.52817	broad	0.0022447705	6	3	9	21	21	21	64	1.0	40779	17904	0.40779
15	0.52817	broad	0.0022447705	6	3	9	21	21	21	128	1.0	100000	52817	1.0
16	0.29941	broad	0.031286895	8	5	39	41	41	41	1	0.2	679	226	0.00679
16	0.29941	broad	0.031286895	8	5	39	41	41	41	2	0.4	1115	362	0.01115
16	0.29941	broad	0.031286895	8	5	39	41	41	41	4	0.4	2134	608	0.02134
16	0.29941	broad	0.031286895	8	5	39	41	41	41	8	0.6	3619	1057	0.03619
16	0.29941	broad	0.031286895	8	5	39	41	41	41	16	0.7	8648	2922	0.08648
16	0.29941	broad	0.031286895	8	5	39	41	41	41	32	0.8	18079	5810	0.18079
16	0.29941	broad	0.031286895	8	5	39	41	41	41	64	1.0	40485	13097	0.40485
16	0.29941	broad	0.031286895	8	5	39	41	41	41	128	1.0	100000	29941	1.0
17	0.1204	broad	0.048853874	3	1	2	5	5	5	1	0.8	468	123	0.00468
17	0.1204	broad	0.048853874	3	1	2	5	5	5	2	0.9	921	242	0.00921
17	0.1204	broad	0.048853874	3	1	2	5	5	5	4	0.9	2008	401	0.02008
17	0.1204	broad	0.048853874	3	1	2	5	5	5	8	1.0	5312	1040	0.05312
17	0.1204	broad	0.048853874	3	1	2	5	5	5	16	1.0	9295	1743	0.09295
17	0.1204	broad	0.048853874	3	1	2	5	5	5	32	1.0	19318	3479	0.19318
17	0.1204	broad	0.048853874	3	1	2	5	5	5	64	1.0	40225	6518	0.40225
17	0.1204	broad	0.048853874	3	1	2	5	5	5	128	1.0	100000	12040	1.0
18	0.03786	medium	0.0037605166	7	3	25	35	35	35	1	0.2	436	16	0.00436
18	0.03786	medium	0.0037605166	7	3	25	35	35	35	2	0.3	1084	37	0.01084
18	0.03786	medium	0.0037605166	7	3	25	35	35	35	4	0.7	2314	57	0.02314
18	0.03786	medium	0.0037605166	7	3	25	35	35	35	8	0.8	4646	142	0.04646
18	0.03786	medium	0.0037605166	7	3	25	35	35	35	16	0.8	9876	356	0.09876
18	0.03786	medium	0.0037605166	7	3	25	35	35	35	32	0.9	18894	821	0.18894
18	0.03786	medium	0.0037605166	7	3	25	35	35	35	64	1.0	39570	1808	0.3957
18	0.03786	medium	0.0037605166	7	3	25	35	35	35	128	1.0	100000	3786	1.0
19	0.03786	medium	0.05994022	6	3	19	38	38	38	1	0.2	900	31	0.009
19	0.03786	medium	0.05994022	6	3	19	38	38	38	2	0.4	1969	96	0.01969
19	0.03786	medium	0.05994022	6	3	19	38	38	38	4	0.5	3603	230	0.03603
19	0.03786	medium	0.05994022	6	3	19	38	38	38	8	0.8	6404	403	0.06404
19	0.03786	medium	0.05994022	6	3	19	38	38	38	16	0.8	11627	655	0.11627
19	0.03786	medium	0.05994022	6	3	19	38	38	38	32	0.9	20143	1133	0.20143
19	0.03786	medium	0.05994022	6	3	19	38	38	38	64	1.0	39456	1881	0.39456
19	0.03786	medium	0.05994022	6	3	19	38	38	38	128	1.0	100000	3786	1.0
20	0.1204	broad	0.0023704171	4	3	8	17	17	17	1	0.4	806	170	0.00806
20	0.1204	broad	0.0023704171	4	3	8	17	17	17	2	0.4	1454	233	0.01454
20	0.1204	broad	0.0023704171	4	3	8	17	17	17	4	0.8	3230	519	0.0323
20	0.1204	broad	0.0023704171	4	3	8	17	17	17	8	0.9	6239	1012	0.06239
20	0.1204	broad	0.0023704171	4	3	8	17	17	17	16	0.9	11547	1976	0.11547
20	0.1204	broad	0.0023704171	4	3	8	17	17	17	32	1.0	20080	3436	0.2008
20	0.1204	broad	0.0023704171	4	3	8	17	17	17	64	1.0	39486	6206	0.39486
20	0.1204	broad	0.0023704171	4	3	8	17	17	17	128	1.0	100000	12040	1.0
21	0.01163	medium	0.08701271	2	1	1	3	3	3	1	0.9	941	12	0.00941
21	0.01163	medium	0.08701271	2	1	1	3	3	3	2	0.9	2019	31	0.02019
21	0.01163	medium	0.08701271	2	1	1	3	3	3	4	1.0	3974	56	0.03974
21	0.01163	medium	0.08701271	2	1	1	3	3	3	8	1.0	6616	77	0.06616
21	0.01163	medium	0.08701271	2	1	1	3	3	3	16	1.0	11559	159	0.11559
21	0.01163	medium	0.08701271	2	1	1	3	3	3	32	1.0	22603	299	0.22603
21	0.01163	medium	0.08701271	2	1	1	3	3	3	64	1.0	47876	674	0.47876
21	0.01163	medium	0.08701271	2	1	1	3	3	3	128	1.0	100000	1163	1.0
22	0.00216	rare	0.037479043	6	6	16	25	25	25	1	0.4	648	4	0.00648
22	0.00216	rare	0.037479043	6	6	16	25	25	25	2	0.4	1084	4	0.01084
22	0.00216	rare	0.037479043	6	6	16	25	25	25	4	0.4	2110	6	0.0211
22	0.00216	rare	0.037479043	6	6	16	25	25	25	8	0.6	4809	15	0.04809
22	0.00216	rare	0.037479043	6	6	16	25	25	25	16	0.9	10579	34	0.10579
22	0.00216	rare	0.037479043	6	6	16	25	25	25	32	1.0	21971	78	0.21971
22	0.00216	rare	0.037479043	6	6	16	25	25	25	64	1.0	42100	131	0.421
22	0.00216	rare	0.037479043	6	6	16	25	25	25	128	1.0	100000	216	1.0
23	0.52817	broad	0.040755868	4	1	5	8	8	8	1	0.6	806	215	0.00806
23	0.52817	broad	0.040755868	4	1	5	8	8	8	2	0.8	1469	338	0.01469
23	0.52817	broad	0.040755868	4	1	5	8	8	8	4	0.8	3366	898	0.03366
23	0.52817	broad	0.040755868	4	1	5	8	8	8	8	1.0	5447	1527	0.05447
23	0.52817	broad	0.040755868	4	1	5	8	8	8	16	1.0	9354	3030	0.09354
23	0.52817	broad	0.040755868	4	1	5	8	8	8	32	1.0	20006	8273	0.20006
23	0.52817	broad	0.040755868	4	1	5	8	8	8	64	1.0	40452	17542	0.40452
23	0.52817	broad	0.040755868	4	1	5	8	8	8	128	1.0	100000	52817	1.0
24	0.00031	rare	0.07757938	8	38	50	50	50	50	1	0.0	900	0	0.009
24	0.00031	rare	0.07757938	8	38	50	50	50	50	2	0.0	1451	0	0.01451
24	0.00031	rare	0.07757938	8	38	50	50	50	50	4	0.0	2566	0	0.02566
24	0.00031	rare	0.07757938	8	38	50	50	50	50	8	0.0	4825	0	0.04825
24	0.00031	rare	0.07757938	8	38	50	50	50	50	16	0.0	9926	1	0.09926
24	0.00031	rare	0.07757938	8	38	50	50	50	50	32	0.2	19154	6	0.19154
24	0.00031	rare	0.07757938	8	38	50	50	50	50	64	1.0	40564	20	0.40564
24	0.00031	rare	0.07757938	8	38	50	50	50	50	128	1.0	100000	31	1.0
25	0.03786	medium	0.027586102	6	2	6	11	11	11	1	0.3	468	38	0.00468
25	0.03786	medium	0.027586102	6	2	6	11	11	11	2	0.5	1310	85	0.0131
25	0.03786	medium	0.027586102	6	2	6	11	11	11	4	0.8	2202	171	0.02202
25	0.03786	medium	0.027586102	6	2	6	11	11	11	8	0.9	4924	342	0.04924
25	0.03786	medium	0.027586102	6	2	6	11	11	11	16	1.0	10205	582	0.10205
25	0.03786	medium	0.027586102	6	2	6	11	11	11	32	1.0	19152	955	0.19152
25	0.03786	medium	0.027586102	6	2	6	11	11	11	64	1.0	40044	1962	0.40044
25	0.03786	medium	0.027586102	6	2	6	11	11	11	128	1.0	100000	3786	1.0
26	0.52817	broad	0.0049426556	3	1	3	3	3	3	1	0.5	292	188	0.00292
26	0.52817	broad	0.0049426556	3	1	3	3	3	3	2	0.8	1192	637	0.01192
26	0.52817	broad	0.0049426556	3	1	3	3	3	3	4	1.0	2794	1588	0.02794
26	0.52817	broad	0.0049426556	3	1	3	3	3	3	8	1.0	5183	2636	0.05183
26	0.52817	broad	0.0049426556	3	1	3	3	3	3	16	1.0	9609	4603	0.09609
26	0.52817	broad	0.0049426556	3	1	3	3	3	3	32	1.0	19325	8388	0.19325
26	0.52817	broad	0.0049426556	3	1	3	3	3	3	64	1.0	39517	17459	0.39517
26	0.52817	broad	0.0049426556	3	1	3	3	3	3	128	1.0	100000	52817	1.0
27	0.01163	medium	0.07642257	6	1	58	76	76	76	1	0.5	648	7	0.00648
27	0.01163	medium	0.07642257	6	1	58	76	76	76	2	0.5	1327	9	0.01327
27	0.01163	medium	0.07642257	6	1	58	76	76	76	4	0.5	2110	13	0.0211
27	0.01163	medium	0.07642257	6	1	58	76	76	76	8	0.5	5068	39	0.05068
27	0.01163	medium	0.07642257	6	1	58	76	76	76	16	0.6	9921	134	0.09921
27	0.01163	medium	0.07642257	6	1	58	76	76	76	32	0.6	18993	265	0.18993
27	0.01163	medium	0.07642257	6	1	58	76	76	76	64	0.9	39991	587	0.39991
27	0.01163	medium	0.07642257	6	1	58	76	76	76	128	1.0	100000	1163	1.0
28	0.03786	medium	0.009414375	5	4	5	5	5	5	1	0.1	243	11	0.00243
28	0.03786	medium	0.009414375	5	4	5	5	5	5	2	0.2	939	51	0.00939
28	0.03786	medium	0.009414375	5	4	5	5	5	5	4	0.6	2671	108	0.02671
28	0.03786	medium	0.009414375	5	4	5	5	5	5	8	1.0	5080	251	0.0508
28	0.03786	medium	0.009414375	5	4	5	5	5	5	16	1.0	9425	432	0.09425
28	0.03786	medium	0.009414375	5	4	5	5	5	5	32	1.0	19344	968	0.19344
28	0.03786	medium	0.009414375	5	4	5	5	5	5	64	1.0	39370	1814	0.3937
28	0.03786	medium	0.009414375	5	4	5	5	5	5	128	1.0	100000	3786	1.0
29	0.1204	broad	0.1016916	4	1	4	7	7	7	1	0.5	900	116	0.009
29	0.1204	broad	0.1016916	4	1	4	7	7	7	2	0.8	1969	316	0.01969
29	0.1204	broad	0.1016916	4	1	4	7	7	7	4	0.9	3617	600	0.03617
29	0.1204	broad	0.1016916	4	1	4	7	7	7	8	1.0	5371	993	0.05371
29	0.1204	broad	0.1016916	4	1	4	7	7	7	16	1.0	10064	1845	0.10064
29	0.1204	broad	0.1016916	4	1	4	7	7	7	32	1.0	19215	3436	0.19215
29	0.1204	broad	0.1016916	4	1	4	7	7	7	64	1.0	39486	6206	0.39486
29	0.1204	broad	0.1016916	4	1	4	7	7	7	128	1.0	100000	12040	1.0
30	0.01163	medium	0.004832089	5	2	4	6	6	6	1	0.1	794	4	0.00794
30	0.01163	medium	0.004832089	5	2	4	6	6	6	2	0.5	1467	19	0.01467
30	0.01163	medium	0.004832089	5	2	4	6	6	6	4	0.9	3007	52	0.03007
30	0.01163	medium	0.004832089	5	2	4	6	6	6	8	1.0	5822	70	0.05822
30	0.01163	medium	0.004832089	5	2	4	6	6	6	16	1.0	10346	131	0.10346
30	0.01163	medium	0.004832089	5	2	4	6	6	6	32	1.0	18975	248	0.18975
30	0.01163	medium	0.004832089	5	2	4	6	6	6	64	1.0	40222	590	0.40222
30	0.01163	medium	0.004832089	5	2	4	6	6	6	128	1.0	100000	1163	1.0
31	0.52817	broad	0.040278494	5	3	5	16	16	16	1	0.3	900	449	0.009
31	0.52817	broad	0.040278494	5	3	5	16	16	16	2	0.4	1548	811	0.01548
31	0.52817	broad	0.040278494	5	3	5	16	16	16	4	0.8	2684	1285	0.02684
31	0.52817	broad	0.040278494	5	3	5	16	16	16	8	0.9	4988	2458	0.04988
31	0.52817	broad	0.040278494	5	3	5	16	16	16	16	1.0	10044	4564	0.10044
31	0.52817	broad	0.040278494	5	3	5	16	16	16	32	1.0	19038	8741	0.19038
31	0.52817	broad	0.040278494	5	3	5	16	16	16	64	1.0	42144	19210	0.42144
31	0.52817	broad	0.040278494	5	3	5	16	16	16	128	1.0	100000	52817	1.0
32	0.01163	medium	0.07963717	2	1	4	4	4	4	1	0.8	941	12	0.00941
32	0.01163	medium	0.07963717	2	1	4	4	4	4	2	0.8	2019	31	0.02019
32	0.01163	medium	0.07963717	2	1	4	4	4	4	4	1.0	3401	54	0.03401
32	0.01163	medium	0.07963717	2	1	4	4	4	4	8	1.0	5713	75	0.05713
32	0.01163	medium	0.07963717	2	1	4	4	4	4	16	1.0	10009	142	0.10009
32	0.01163	medium	0.07963717	2	1	4	4	4	4	32	1.0	19312	267	0.19312
32	0.01163	medium	0.07963717	2	1	4	4	4	4	64	1.0	42050	625	0.4205
32	0.01163	medium	0.07963717	2	1	4	4	4	4	128	1.0	100000	1163	1.0
33	0.03786	medium	0.03360504	6	2	23	28	28	28	1	0.4	648	21	0.00648
33	0.03786	medium	0.03360504	6	2	23	28	28	28	2	0.5	1013	37	0.01013
33	0.03786	medium	0.03360504	6	2	23	28	28	28	4	0.6	1681	64	0.01681
33	0.03786	medium	0.03360504	6	2	23	28	28	28	8	0.8	4551	196	0.04551
33	0.03786	medium	0.03360504	6	2	23	28	28	28	16	0.8	10576	493	0.10576
33	0.03786	medium	0.03360504	6	2	23	28	28	28	32	1.0	19722	875	0.19722
33	0.03786	medium	0.03360504	6	2	23	28	28	28	64	1.0	39883	1863	0.39883
33	0.03786	medium	0.03360504	6	2	23	28	28	28	128	1.0	100000	3786	1.0
34	0.01163	medium	0.0045441985	9	11	55	62	62	62	1	0.1	551	1	0.00551
34	0.01163	medium	0.0045441985	9	11	55	62	62	62	2	0.2	987	4	0.00987
34	0.01163	medium	0.0045441985	9	11	55	62	62	62	4	0.2	2031	15	0.02031
34	0.01163	medium	0.0045441985	9	11	55	62	62	62	8	0.3	3277	28	0.03277
34	0.01163	medium	0.0045441985	9	11	55	62	62	62	16	0.5	7157	74	0.07157
34	0.01163	medium	0.0045441985	9	11	55	62	62	62	32	0.6	17851	234	0.17851
34	0.01163	medium	0.0045441985	9	11	55	62	62	62	64	1.0	40038	665	0.40038
34	0.01163	medium	0.0045441985	9	11	55	62	62	62	128	1.0	100000	1163	1.0
35	0.52817	broad	0.01570201	5	2	7	10	10	10	1	0.4	436	228	0.00436
35	0.52817	broad	0.01570201	5	2	7	10	10	10	2	0.6	1084	590	0.01084
35	0.52817	broad	0.01570201	5	2	7	10	10	10	4	0.7	2557	1389	0.02557
35	0.52817	broad	0.01570201	5	2	7	10	10	10	8	0.9	5109	2666	0.05109
35	0.52817	broad	0.01570201	5	2	7	10	10	10	16	1.0	9491	4963	0.09491
35	0.52817	broad	0.01570201	5	2	7	10	10	10	32	1.0	20687	9706	0.20687
35	0.52817	broad	0.01570201	5	2	7	10	10	10	64	1.0	43914	20539	0.43914
35	0.52817	broad	0.01570201	5	2	7	10	10	10	128	1.0	100000	52817	1.0
36	0.00216	rare	0.02559203	9	13	24	30	30	30	1	0.2	900	2	0.009
36	0.00216	rare	0.02559203	9	13	24	30	30	30	2	0.2	1368	2	0.01368
36	0.00216	rare	0.02559203	9	13	24	30	30	30	4	0.2	2389	3	0.02389
36	0.00216	rare	0.02559203	9	13	24	30	30	30	8	0.3	4112	8	0.04112
36	0.00216	rare	0.02559203	9	13	24	30	30	30	16	0.6	8260	16	0.0826
36	0.00216	rare	0.02559203	9	13	24	30	30	30	32	1.0	19816	39	0.19816
36	0.00216	rare	0.02559203	9	13	24	30	30	30	64	1.0	41442	107	0.41442
36	0.00216	rare	0.02559203	9	13	24	30	30	30	128	1.0	100000	216	1.0
37	0.1204	broad	0.07718247	3	3	3	18	18	18	1	0.4	648	63	0.00648
37	0.1204	broad	0.07718247	3	3	3	18	18	18	2	0.4	880	95	0.0088
37	0.1204	broad	0.07718247	3	3	3	18	18	18	4	0.9	2622	325	0.02622
37	0.1204	broad	0.07718247	3	3	3	18	18	18	8	0.9	5505	755	0.05505
37	0.1204	broad	0.07718247	3	3	3	18	18	18	16	0.9	9572	1379	0.09572
37	0.1204	broad	0.07718247	3	3	3	18	18	18	32	1.0	19522	3047	0.19522
37	0.1204	broad	0.07718247	3	3	3	18	18	18	64	1.0	41602	6053	0.41602
37	0.1204	broad	0.07718247	3	3	3	18	18	18	128	1.0	100000	12040	1.0
38	0.1204	broad	0.008133054	4	5	5	14	14	14	1	0.1	806	170	0.00806
38	0.1204	broad	0.008133054	4	5	5	14	14	14	2	0.3	1648	284	0.01648
38	0.1204	broad	0.008133054	4	5	5	14	14	14	4	0.3	3196	463	0.03196
38	0.1204	broad	0.008133054	4	5	5	14	14	14	8	0.9	6224	1116	0.06224
38	0.1204	broad	0.008133054	4	5	5	14	14	14	16	1.0	11581	2173	0.11581
38	0.1204	broad	0.008133054	4	5	5	14	14	14	32	1.0	20165	3525	0.20165
38	0.1204	broad	0.008133054	4	5	5	14	14	14	64	1.0	39333	6281	0.39333
38	0.1204	broad	0.008133054	4	5	5	14	14	14	128	1.0	100000	12040	1.0
39	0.52817	broad	0.057020485	4	1	4	14	14	14	1	0.7	468	271	0.00468
39	0.52817	broad	0.057020485	4	1	4	14	14	14	2	0.8	1147	643	0.01147
39	0.52817	broad	0.057020485	4	1	4	14	14	14	4	0.9	1938	1190	0.01938
39	0.52817	broad	0.057020485	4	1	4	14	14	14	8	0.9	3635	2040	0.03635
39	0.52817	broad	0.057020485	4	1	4	14	14	14	16	1.0	8316	4174	0.08316
39	0.52817	broad	0.057020485	4	1	4	14	14	14	32	1.0	16674	7675	0.16674
39	0.52817	broad	0.057020485	4	1	4	14	14	14	64	1.0	39968	18152	0.39968
