query_index	selectivity	bucket	centroid_margin	truth_list_count	nprobe_50	nprobe_90	nprobe_95	nprobe_100	maximum_truth_list_rank	nprobe	truth_list_recall	candidates_visited	matching_candidates	database_fraction
5	0.03786	medium	0.05695212	5	3	15	15	15	15	8	0.6	9252	382	0.09252
5	0.03786	medium	0.05695212	5	3	15	15	15	15	16	1.0	20780	901	0.2078
5	0.03786	medium	0.05695212	5	3	15	15	15	15	32	1.0	44300	1931	0.443
5	0.03786	medium	0.05695212	5	3	15	15	15	15	64	1.0	100000	3786	1.0
6	0.03786	medium	0.041221738	5	1	13	26	26	26	1	0.5	1124	37	0.01124
6	0.03786	medium	0.041221738	5	1	13	26	26	26	2	0.7	2088	77	0.02088
6	0.03786	medium	0.041221738	5	1	13	26	26	26	4	0.7	4267	159	0.04267
6	0.03786	medium	0.041221738	5	1	13	26	26	26	8	0.8	9011	412	0.09011
6	0.03786	medium	0.041221738	5	1	13	26	26	26	16	0.9	17054	815	0.17054
6	0.03786	medium	0.041221738	5	1	13	26	26	26	32	1.0	44506	2044	0.44506
6	0.03786	medium	0.041221738	5	1	13	26	26	26	64	1.0	100000	3786	1.0
7	0.03786	medium	0.01660043	6	2	16	17	17	17	1	0.2	977	30	0.00977
7	0.03786	medium	0.01660043	6	2	16	17	17	17	2	0.5	2084	48	0.02084
7	0.03786	medium	0.01660043	6	2	16	17	17	17	4	0.8	4005	130	0.04005
7	0.03786	medium	0.01660043	6	2	16	17	17	17	8	0.8	8677	303	0.08677
7	0.03786	medium	0.01660043	6	2	16	17	17	17	16	0.9	19256	833	0.19256
7	0.03786	medium	0.01660043	6	2	16	17	17	17	32	1.0	42721	1865	0.42721
7	0.03786	medium	0.01660043	6	2	16	17	17	17	64	1.0	100000	3786	1.0
8	0.29941	broad	0.08501536	5	2	12	20	20	20	1	0.3	1124	389	0.01124
8	0.29941	broad	0.08501536	5	2	12	20	20	20	2	0.6	2327	924	0.02327
8	0.29941	broad	0.08501536	5	2	12	20	20	20	4	0.6	4686	1621	0.04686
8	0.29941	broad	0.08501536	5	2	12	20	20	20	8	0.7	8476	2861	0.08476
8	0.29941	broad	0.08501536	5	2	12	20	20	20	16	0.9	17491	5909	0.17491
8	0.29941	broad	0.08501536	5	2	12	20	20	20	32	1.0	42707	13593	0.42707
8	0.29941	broad	0.08501536	5	2	12	20	20	20	64	1.0	100000	29941	1.0
9	0.1204	broad	0.01640737	3	1	2	5	5	5	1	0.7	1809	142	0.01809
9	0.1204	broad	0.01640737	3	1	2	5	5	5	2	0.9	2916	249	0.02916
9	0.1204	broad	0.01640737	3	1	2	5	5	5	4	0.9	5017	510	0.05017
9	0.1204	broad	0.01640737	3	1	2	5	5	5	8	1.0	9383	1243	0.09383
9	0.1204	broad	0.01640737	3	1	2	5	5	5	16	1.0	19031	2833	0.19031
9	0.1204	broad	0.01640737	3	1	2	5	5	5	32	1.0	48063	6750	0.48063
9	0.1204	broad	0.01640737	3	1	2	5	5	5	64	1.0	100000	12040	1.0
10	0.03786	medium	0.15289658	2	1	1	24	24	24	1	0.9	977	30	0.00977
10	0.03786	medium	0.15289658	2	1	1	24	24	24	2	0.9	1941	70	0.01941
10	0.03786	medium	0.15289658	2	1	1	24	24	24	4	0.9	4120	152	0.0412
10	0.03786	medium	0.15289658	2	1	1	24	24	24	8	0.9	8380	295	0.0838
10	0.03786	medium	0.15289658	2	1	1	24	24	24	16	0.9	18402	802	0.18402
10	0.03786	medium	0.15289658	2	1	1	24	24	24	32	1.0	43226	1931	0.43226
10	0.03786	medium	0.15289658	2	1	1	24	24	24	64	1.0	100000	3786	1.0
11	0.1204	broad	0.036651075	2	1	3	3	3	3	1	0.8	1107	107	0.01107
11	0.1204	broad	0.036651075	2	1	3	3	3	3	2	0.8	1904	251	0.01904
11	0.1204	broad	0.036651075	2	1	3	3	3	3	4	1.0	4410	541	0.0441
11	0.1204	broad	0.036651075	2	1	3	3	3	3	8	1.0	9418	1348	0.09418
11	0.1204	broad	0.036651075	2	1	3	3	3	3	16	1.0	18971	2923	0.18971
11	0.1204	broad	0.036651075	2	1	3	3	3	3	32	1.0	44573	6537	0.44573
11	0.1204	broad	0.036651075	2	1	3	3	3	3	64	1.0	100000	12040	1.0
12	0.03786	medium	0.048793197	5	8	15	15	15	15	1	0.0	977	30	0.00977
12	0.03786	medium	0.048793197	5	8	15	15	15	15	2	0.2	2180	96	0.0218
12	0.03786	medium	0.048793197	5	8	15	15	15	15	4	0.2	4177	148	0.04177
12	0.03786	medium	0.048793197	5	8	15	15	15	15	8	0.6	9060	296	0.0906
12	0.03786	medium	0.048793197	5	8	15	15	15	15	16	1.0	20418	930	0.20418
12	0.03786	medium	0.048793197	5	8	15	15	15	15	32	1.0	45767	2036	0.45767
12	0.03786	medium	0.048793197	5	8	15	15	15	15	64	1.0	100000	3786	1.0
13	0.52817	broad	0.0436278	2	1	2	2	2	2	1	0.8	1864	726	0.01864
13	0.52817	broad	0.0436278	2	1	2	2	2	2	2	1.0	2661	1049	0.02661
13	0.52817	broad	0.0436278	2	1	2	2	2	2	4	1.0	6300	2299	0.063
13	0.52817	broad	0.0436278	2	1	2	2	2	2	8	1.0	10097	3782	0.10097
13	0.52817	broad	0.0436278	2	1	2	2	2	2	16	1.0	22636	9591	0.22636
13	0.52817	broad	0.0436278	2	1	2	2	2	2	32	1.0	44807	20073	0.44807
13	0.52817	broad	0.0436278	2	1	2	2	2	2	64	1.0	100000	52817	1.0
14	0.01163	medium	0.016242981	7	3	8	9	9	9	1	0.2	2811	15	0.02811
14	0.01163	medium	0.016242981	7	3	8	9	9	9	2	0.4	4200	30	0.042
14	0.01163	medium	0.016242981	7	3	8	9	9	9	4	0.6	6861	96	0.06861
14	0.01163	medium	0.016242981	7	3	8	9	9	9	8	0.9	12507	216	0.12507
14	0.01163	medium	0.016242981	7	3	8	9	9	9	16	1.0	21597	394	0.21597
14	0.01163	medium	0.016242981	7	3	8	9	9	9	32	1.0	44431	653	0.44431
14	0.01163	medium	0.016242981	7	3	8	9	9	9	64	1.0	100000	1163	1.0
15	0.52817	broad	0.058249652	6	1	10	12	12	12	1	0.5	977	543	0.00977
15	0.52817	broad	0.058249652	6	1	10	12	12	12	2	0.5	1867	894	0.01867
15	0.52817	broad	0.058249652	6	1	10	12	12	12	4	0.7	4855	2157	0.04855
15	0.52817	broad	0.058249652	6	1	10	12	12	12	8	0.8	10495	4437	0.10495
15	0.52817	broad	0.058249652	6	1	10	12	12	12	16	1.0	19765	8258	0.19765
15	0.52817	broad	0.058249652	6	1	10	12	12	12	32	1.0	44730	20330	0.4473
15	0.52817	broad	0.058249652	6	1	10	12	12	12	64	1.0	100000	52817	1.0
16	0.29941	broad	0.07127923	6	1	8	23	23	23	1	0.5	1107	358	0.01107
16	0.29941	broad	0.07127923	6	1	8	23	23	23	2	0.6	2084	642	0.02084
16	0.29941	broad	0.07127923	6	1	8	23	23	23	4	0.6	4263	1323	0.04263
16	0.29941	broad	0.07127923	6	1	8	23	23	23	8	0.9	8607	2727	0.08607
16	0.29941	broad	0.07127923	6	1	8	23	23	23	16	0.9	18019	5881	0.18019
16	0.29941	broad	0.07127923	6	1	8	23	23	23	32	1.0	45314	14915	0.45314
16	0.29941	broad	0.07127923	6	1	8	23	23	23	64	1.0	100000	29941	1.0
17	0.1204	broad	0.023381233	2	1	1	2	2	2	1	0.9	1864	400	0.01864
17	0.1204	broad	0.023381233	2	1	1	2	2	2	2	1.0	2841	508	0.02841
17	0.1204	broad	0.023381233	2	1	1	2	2	2	4	1.0	6393	1194	0.06393
17	0.1204	broad	0.023381233	2	1	1	2	2	2	8	1.0	11063	2085	0.11063
17	0.1204	broad	0.023381233	2	1	1	2	2	2	16	1.0	22082	3918	0.22082
17	0.1204	broad	0.023381233	2	1	1	2	2	2	32	1.0	44807	6930	0.44807
17	0.1204	broad	0.023381233	2	1	1	2	2	2	64	1.0	100000	12040	1.0
18	0.03786	medium	0.009632885	5	2	8	21	21	21	1	0.2	977	30	0.00977
18	0.03786	medium	0.009632885	5	2	8	21	21	21	2	0.5	2084	48	0.02084
18	0.03786	medium	0.009632885	5	2	8	21	21	21	4	0.5	4034	125	0.04034
18	0.03786	medium	0.009632885	5	2	8	21	21	21	8	0.9	8767	314	0.08767
18	0.03786	medium	0.009632885	5	2	8	21	21	21	16	0.9	19529	846	0.19529
18	0.03786	medium	0.009632885	5	2	8	21	21	21	32	1.0	41659	2005	0.41659
18	0.03786	medium	0.009632885	5	2	8	21	21	21	64	1.0	100000	3786	1.0
19	0.03786	medium	0.0666613	6	2	15	17	17	17	1	0.2	1124	37	0.01124
19	0.03786	medium	0.0666613	6	2	15	17	17	17	2	0.6	3786	227	0.03786
19	0.03786	medium	0.0666613	6	2	15	17	17	17	4	0.6	5623	328	0.05623
19	0.03786	medium	0.0666613	6	2	15	17	17	17	8	0.7	11322	570	0.11322
19	0.03786	medium	0.0666613	6	2	15	17	17	17	16	0.9	21038	1137	0.21038
19	0.03786	medium	0.0666613	6	2	15	17	17	17	32	1.0	45163	2051	0.45163
19	0.03786	medium	0.0666613	6	2	15	17	17	17	64	1.0	100000	3786	1.0
20	0.1204	broad	0.014828265	4	2	7	13	13	13	1	0.0	977	108	0.00977
20	0.1204	broad	0.014828265	4	2	7	13	13	13	2	0.6	3639	659	0.03639
20	0.1204	broad	0.014828265	4	2	7	13	13	13	4	0.7	7186	1055	0.07186
20	0.1204	broad	0.014828265	4	2	7	13	13	13	8	0.9	13371	2317	0.13371
20	0.1204	broad	0.014828265	4	2	7	13	13	13	16	1.0	23929	4059	0.23929
20	0.1204	broad	0.014828265	4	2	7	13	13	13	32	1.0	43351	6612	0.43351
20	0.1204	broad	0.014828265	4	2	7	13	13	13	64	1.0	100000	12040	1.0
21	0.01163	medium	0.087638795	2	1	1	2	2	2	1	0.9	986	14	0.00986
21	0.01163	medium	0.087638795	2	1	1	2	2	2	2	1.0	2790	52	0.0279
21	0.01163	medium	0.087638795	2	1	1	2	2	2	4	1.0	5350	68	0.0535
21	0.01163	medium	0.087638795	2	1	1	2	2	2	8	1.0	9605	125	0.09605
21	0.01163	medium	0.087638795	2	1	1	2	2	2	16	1.0	19827	291	0.19827
21	0.01163	medium	0.087638795	2	1	1	2	2	2	32	1.0	39814	498	0.39814
21	0.01163	medium	0.087638795	2	1	1	2	2	2	64	1.0	100000	1163	1.0
22	0.00216	rare	0.083734274	7	5	12	17	17	17	1	0.3	977	3	0.00977
22	0.00216	rare	0.083734274	7	5	12	17	17	17	2	0.4	2180	11	0.0218
22	0.00216	rare	0.083734274	7	5	12	17	17	17	4	0.4	4251	12	0.04251
22	0.00216	rare	0.083734274	7	5	12	17	17	17	8	0.5	9318	21	0.09318
22	0.00216	rare	0.083734274	7	5	12	17	17	17	16	0.9	19536	62	0.19536
22	0.00216	rare	0.083734274	7	5	12	17	17	17	32	1.0	45150	139	0.4515
22	0.00216	rare	0.083734274	7	5	12	17	17	17	64	1.0	100000	216	1.0
23	0.52817	broad	0.078234315	3	1	2	9	9	9	1	0.8	2662	707	0.02662
23	0.52817	broad	0.078234315	3	1	2	9	9	9	2	0.9	3459	1030	0.03459
23	0.52817	broad	0.078234315	3	1	2	9	9	9	4	0.9	6003	1778	0.06003
23	0.52817	broad	0.078234315	3	1	2	9	9	9	8	0.9	10299	3427	0.10299
23	0.52817	broad	0.078234315	3	1	2	9	9	9	16	1.0	22956	9399	0.22956
23	0.52817	broad	0.078234315	3	1	2	9	9	9	32	1.0	45345	20598	0.45345
23	0.52817	broad	0.078234315	3	1	2	9	9	9	64	1.0	100000	52817	1.0
24	0.00031	rare	0.089113	4	17	20	20	20	20	1	0.0	1124	0	0.01124
24	0.00031	rare	0.089113	4	17	20	20	20	20	2	0.0	2327	0	0.02327
24	0.00031	rare	0.089113	4	17	20	20	20	20	4	0.0	4411	0	0.04411
24	0.00031	rare	0.089113	4	17	20	20	20	20	8	0.0	8540	0	0.0854
24	0.00031	rare	0.089113	4	17	20	20	20	20	16	0.2	18835	6	0.18835
24	0.00031	rare	0.089113	4	17	20	20	20	20	32	1.0	44630	23	0.4463
24	0.00031	rare	0.089113	4	17	20	20	20	20	64	1.0	100000	31	1.0
25	0.03786	medium	0.036842465	4	2	4	4	4	4	1	0.4	1864	127	0.01864
25	0.03786	medium	0.036842465	4	2	4	4	4	4	2	0.6	2841	157	0.02841
25	0.03786	medium	0.036842465	4	2	4	4	4	4	4	1.0	5323	259	0.05323
25	0.03786	medium	0.036842465	4	2	4	4	4	4	8	1.0	10619	595	0.10619
25	0.03786	medium	0.036842465	4	2	4	4	4	4	16	1.0	23437	1178	0.23437
25	0.03786	medium	0.036842465	4	2	4	4	4	4	32	1.0	45636	2142	0.45636
25	0.03786	medium	0.036842465	4	2	4	4	4	4	64	1.0	100000	3786	1.0
26	0.52817	broad	0.030459464	2	1	2	2	2	2	1	0.6	1124	537	0.01124
26	0.52817	broad	0.030459464	2	1	2	2	2	2	2	1.0	3935	2305	0.03935
26	0.52817	broad	0.030459464	2	1	2	2	2	2	4	1.0	6121	3145	0.06121
26	0.52817	broad	0.030459464	2	1	2	2	2	2	8	1.0	12345	5599	0.12345
26	0.52817	broad	0.030459464	2	1	2	2	2	2	16	1.0	21810	9278	0.2181
26	0.52817	broad	0.030459464	2	1	2	2	2	2	32	1.0	45117	21044	0.45117
26	0.52817	broad	0.030459464	2	1	2	2	2	2	64	1.0	100000	52817	1.0
27	0.01163	medium	0.072283745	6	1	22	44	44	44	1	0.5	977	9	0.00977
27	0.01163	medium	0.072283745	6	1	22	44	44	44	2	0.5	2084	11	0.02084
27	0.01163	medium	0.072283745	6	1	22	44	44	44	4	0.5	4172	35	0.04172
27	0.01163	medium	0.072283745	6	1	22	44	44	44	8	0.6	8655	99	0.08655
27	0.01163	medium	0.072283745	6	1	22	44	44	44	16	0.8	21002	347	0.21002
27	0.01163	medium	0.072283745	6	1	22	44	44	44	32	0.9	43351	677	0.43351
27	0.01163	medium	0.072283745	6	1	22	44	44	44	64	1.0	100000	1163	1.0
28	0.03786	medium	0.0027571917	2	2	2	2	2	2	1	0.2	1124	37	0.01124
28	0.03786	medium	0.0027571917	2	2	2	2	2	2	2	1.0	3801	144	0.03801
28	0.03786	medium	0.0027571917	2	2	2	2	2	2	4	1.0	6077	294	0.06077
28	0.03786	medium	0.0027571917	2	2	2	2	2	2	8	1.0	9787	436	0.09787
28	0.03786	medium	0.0027571917	2	2	2	2	2	2	16	1.0	20951	962	0.20951
28	0.03786	medium	0.0027571917	2	2	2	2	2	2	32	1.0	43108	1963	0.43108
28	0.03786	medium	0.0027571917	2	2	2	2	2	2	64	1.0	100000	3786	1.0
29	0.1204	broad	0.12548208	4	1	3	6	6	6	1	0.6	1124	153	0.01124
29	0.1204	broad	0.12548208	4	1	3	6	6	6	2	0.8	3786	704	0.03786
29	0.1204	broad	0.12548208	4	1	3	6	6	6	4	0.9	5684	1054	0.05684
29	0.1204	broad	0.12548208	4	1	3	6	6	6	8	1.0	9628	1774	0.09628
29	0.1204	broad	0.12548208	4	1	3	6	6	6	16	1.0	20225	3774	0.20225
29	0.1204	broad	0.12548208	4	1	3	6	6	6	32	1.0	44442	6762	0.44442
29	0.1204	broad	0.12548208	4	1	3	6	6	6	64	1.0	100000	12040	1.0
30	0.01163	medium	0.0019181967	4	3	3	7	7	7	1	0.2	736	13	0.00736
30	0.01163	medium	0.0019181967	4	3	3	7	7	7	2	0.3	2545	22	0.02545
30	0.01163	medium	0.0019181967	4	3	3	7	7	7	4	0.9	4985	64	0.04985
30	0.01163	medium	0.0019181967	4	3	3	7	7	7	8	1.0	9424	120	0.09424
30	0.01163	medium	0.0019181967	4	3	3	7	7	7	16	1.0	20168	306	0.20168
30	0.01163	medium	0.0019181967	4	3	3	7	7	7	32	1.0	44396	651	0.44396
30	0.01163	medium	0.0019181967	4	3	3	7	7	7	64	1.0	100000	1163	1.0
31	0.52817	broad	0.036215663	5	1	10	16	16	16	1	0.5	1124	537	0.01124
31	0.52817	broad	0.036215663	5	1	10	16	16	16	2	0.7	2101	1080	0.02101
31	0.52817	broad	0.036215663	5	1	10	16	16	16	4	0.8	4686	2284	0.04686
31	0.52817	broad	0.036215663	5	1	10	16	16	16	8	0.8	8929	3959	0.08929
31	0.52817	broad	0.036215663	5	1	10	16	16	16	16	1.0	17388	7948	0.17388
31	0.52817	broad	0.036215663	5	1	10	16	16	16	32	1.0	44079	20488	0.44079
31	0.52817	broad	0.036215663	5	1	10	16	16	16	64	1.0	100000	52817	1.0
32	0.01163	medium	0.08104074	2	1	2	2	2	2	1	0.8	986	14	0.00986
32	0.01163	medium	0.08104074	2	1	2	2	2	2	2	1.0	2790	52	0.0279
32	0.01163	medium	0.08104074	2	1	2	2	2	2	4	1.0	4564	77	0.04564
32	0.01163	medium	0.08104074	2	1	2	2	2	2	8	1.0	10370	155	0.1037
32	0.01163	medium	0.08104074	2	1	2	2	2	2	16	1.0	20441	282	0.20441
32	0.01163	medium	0.08104074	2	1	2	2	2	2	32	1.0	43470	622	0.4347
32	0.01163	medium	0.08104074	2	1	2	2	2	2	64	1.0	100000	1163	1.0
33	0.03786	medium	0.060167015	5	1	12	15	15	15	1	0.5	977	30	0.00977
33	0.03786	medium	0.060167015	5	1	12	15	15	15	2	0.5	1941	70	0.01941
33	0.03786	medium	0.060167015	5	1	12	15	15	15	4	0.5	4091	139	0.04091
33	0.03786	medium	0.060167015	5	1	12	15	15	15	8	0.8	8911	314	0.08911
33	0.03786	medium	0.060167015	5	1	12	15	15	15	16	1.0	19419	901	0.19419
33	0.03786	medium	0.060167015	5	1	12	15	15	15	32	1.0	43691	1980	0.43691
33	0.03786	medium	0.060167015	5	1	12	15	15	15	64	1.0	100000	3786	1.0
34	0.01163	medium	0.031136394	7	17	20	23	23	23	1	0.0	1107	2	0.01107
34	0.01163	medium	0.031136394	7	17	20	23	23	23	2	0.0	1997	9	0.01997
34	0.01163	medium	0.031136394	7	17	20	23	23	23	4	0.1	3771	34	0.03771
34	0.01163	medium	0.031136394	7	17	20	23	23	23	8	0.2	8283	87	0.08283
34	0.01163	medium	0.031136394	7	17	20	23	23	23	16	0.4	17660	241	0.1766
34	0.01163	medium	0.031136394	7	17	20	23	23	23	32	1.0	43663	715	0.43663
34	0.01163	medium	0.031136394	7	17	20	23	23	23	64	1.0	100000	1163	1.0
35	0.52817	broad	0.01572609	5	2	7	8	8	8	1	0.2	977	543	0.00977
35	0.52817	broad	0.01572609	5	2	7	8	8	8	2	0.5	2084	1165	0.02084
35	0.52817	broad	0.01572609	5	2	7	8	8	8	4	0.7	4034	2115	0.04034
35	0.52817	broad	0.01572609	5	2	7	8	8	8	8	1.0	9552	4999	0.09552
35	0.52817	broad	0.01572609	5	2	7	8	8	8	16	1.0	18089	8308	0.18089
35	0.52817	broad	0.01572609	5	2	7	8	8	8	32	1.0	43714	20284	0.43714
35	0.52817	broad	0.01572609	5	2	7	8	8	8	64	1.0	100000	52817	1.0
36	0.00216	rare	0.086585045	9	11	19	20	20	20	1	0.2	1124	3	0.01124
36	0.00216	rare	0.086585045	9	11	19	20	20	20	2	0.2	2506	5	0.02506
36	0.00216	rare	0.086585045	9	11	19	20	20	20	4	0.3	4506	14	0.04506
36	0.00216	rare	0.086585045	9	11	19	20	20	20	8	0.4	10444	21	0.10444
36	0.00216	rare	0.086585045	9	11	19	20	20	20	16	0.8	21464	42	0.21464
36	0.00216	rare	0.086585045	9	11	19	20	20	20	32	1.0	43563	118	0.43563
36	0.00216	rare	0.086585045	9	11	19	20	20	20	64	1.0	100000	216	1.0
37	0.1204	broad	0.08863938	3	2	2	3	3	3	1	0.4	977	108	0.00977
37	0.1204	broad	0.08863938	3	2	2	3	3	3	2	0.9	2101	261	0.02101
37	0.1204	broad	0.08863938	3	2	2	3	3	3	4	1.0	4290	542	0.0429
37	0.1204	broad	0.08863938	3	2	2	3	3	3	8	1.0	9118	1299	0.09118
37	0.1204	broad	0.08863938	3	2	2	3	3	3	16	1.0	19835	3292	0.19835
37	0.1204	broad	0.08863938	3	2	2	3	3	3	32	1.0	43351	6612	0.43351
37	0.1204	broad	0.08863938	3	2	2	3	3	3	64	1.0	100000	12040	1.0
38	0.1204	broad	0.027083993	3	2	8	9	9	9	1	0.0	977	108	0.00977
38	0.1204	broad	0.027083993	3	2	8	9	9	9	2	0.8	3639	659	0.03639
38	0.1204	broad	0.027083993	3	2	8	9	9	9	4	0.8	5605	964	0.05605
38	0.1204	broad	0.027083993	3	2	8	9	9	9	8	0.9	10944	1997	0.10944
38	0.1204	broad	0.027083993	3	2	8	9	9	9	16	1.0	22082	3918	0.22082
38	0.1204	broad	0.027083993	3	2	8	9	9	9	32	1.0	43699	6728	0.43699
38	0.1204	broad	0.027083993	3	2	8	9	9	9	64	1.0	100000	12040	1.0
39	0.52817	broad	0.007229209	4	3	3	14	14	14	1	0.1	1107	622	0.01107
39	0.52817	broad	0.007229209	4	3	3	14	14	14	2	0.2	1904	945	0.01904
39	0.52817	broad	0.007229209	4	3	3	14	14	14	4	0.9	4263	2269	0.04263
39	0.52817	broad	0.007229209	4	3	3	14	14	14	8	0.9	7839	3823	0.07839
39	0.52817	broad	0.007229209	4	3	3	14	14	14	16	1.0	18386	8381	0.18386
39	0.52817	broad	0.007229209	4	3	3	14	14	14	32	1.0	44256	20217	0.44256
39	0.52817	broad	0.007229209	4	3	3	14	14	14	64	1.0	100000	52817	1.0
40	0.1204	broad	0.0019853115	6	2	11	20	20	20	1	0.3	1124	153	0.01124
40	0.1204	broad	0.0019853115	6	2	11	20	20	20	2	0.5	2101	261	0.02101
40	0.1204	broad	0.0019853115	6	2	11	20	20	20	4	0.6	4280	542	0.0428
40	0.1204	broad	0.0019853115	6	2	11	20	20	20	8	0.6	8767	1304	0.08767
40	0.1204	broad	0.0019853115	6	2	11	20	20	20	16	0.9	18625	2899	0.18625
40	0.1204	broad	0.0019853115	6	2	11	20	20	20	32	1.0	42959	6498	0.42959
40	0.1204	broad	0.0019853115	6	2	11	20	20	20	64	1.0	100000	12040	1.0
41	0.52817	broad	0.0036620498	5	5	8	19	19	19	1	0.2	977	543	0.00977
41	0.52817	broad	0.0036620498	5	5	8	19	19	19	2	0.2	2100	1167	0.021
41	0.52817	broad	0.0036620498	5	5	8	19	19	19	4	0.2	3940	1941	0.0394
41	0.52817	broad	0.0036620498	5	5	8	19	19	19	8	0.9	10198	5284	0.10198
41	0.52817	broad	0.0036620498	5	5	8	19	19	19	16	0.9	19613	9063	0.19613
41	0.52817	broad	0.0036620498	5	5	8	19	19	19	32	1.0	45360	20690	0.4536
41	0.52817	broad	0.0036620498	5	5	8	19	19	19	64	1.0	100000	52817	1.0
42	0.1204	broad	0.0034437776	9	6	13	20	20	20	1	0.1	1124	153	0.01124
42	0.1204	broad	0.0034437776	9	6	13	20	20	20	2	0.1	2506	290	0.02506
42	0.1204	broad	0.0034437776	9	6	13	20	20	20	4	0.2	4404	640	0.04404
42	0.1204	broad	0.0034437776	9	6	13	20	20	20	8	0.6	8576	1360	0.08576
42	0.1204	broad	0.0034437776	9	6	13	20	20	20	16	0.9	16718	2615	0.16718
42	0.1204	broad	0.0034437776	9	6	13	20	20	20	32	1.0	45340	6346	0.4534
42	0.1204	broad	0.0034437776	9	6	13	20	20	20	64	1.0	100000	12040	1.0
43	0.52817	broad	0.145096	1	1	1	1	1	1	1	1.0	977	543	0.00977
43	0.52817	broad	0.145096	1	1	1	1	1	1	2	1.0	2359	1324	0.02359
43	0.52817	broad	0.145096	1	1	1	1	1	1	4	1.0	4213	2085	0.04213
43	0.52817	broad	0.145096	1	1	1	1	1	1	8	1.0	8827	3920	0.08827
43	0.52817	broad	0.145096	1	1	1	1	1	1	16	1.0	17510	7932	0.1751
43	0.52817	broad	0.145096	1	1	1	1	1	1	32	1.0	42751	19342	0.42751
43	0.52817	broad	0.145096	1	1	1	1	1	1	64	1.0	100000	52817	1.0
44	0.1204	broad	0.0066818	3	1	3	3	3	3	1	0.6	1107	107	0.01107
44	0.1204	broad	0.0066818	3	1	3	3	3	3	2	0.7	1904	251	0.01904
44	0.1204	broad	0.0066818	3	1	3	3	3	3	4	1.0	4892	804	0.04892
44	0.1204	broad	0.0066818	3	1	3	3	3	3	8	1.0	8824	1399	0.08824
44	0.1204	broad	0.0066818	3	1	3	3	3	3	16	1.0	22431	4048	0.22431
44	0.1204	broad	0.0066818	3	1	3	3	3	3	32	1.0	45572	6747	0.45572
44	0.1204	broad	0.0066818	3	1	3	3	3	3	64	1.0	100000	12040	1.0
45	0.1204	broad	0.029478252	4	1	5	5	5	5	1	0.6	977	108	0.00977
45	0.1204	broad	0.029478252	4	1	5	5	5	5	2	0.7	1774	252	0.01774
45	0.1204	broad	0.029478252	4	1	5	5	5	5	4	0.8	5537	1009	0.05537
