query_index	selectivity	bucket	centroid_margin	truth_list_count	nprobe_50	nprobe_90	nprobe_95	nprobe_100	maximum_truth_list_rank	nprobe	truth_list_recall	candidates_visited	matching_candidates	database_fraction
6	0.0227	medium	0.022402883	8	4	52	126	126	126	8	0.5	1134	20	0.0378
6	0.0227	medium	0.022402883	8	4	52	126	126	126	16	0.6	2483	48	0.08276666666666667
6	0.0227	medium	0.022402883	8	4	52	126	126	126	32	0.6	5280	99	0.176
6	0.0227	medium	0.022402883	8	4	52	126	126	126	48	0.8	9061	192	0.3020333333333333
6	0.0227	medium	0.022402883	8	4	52	126	126	126	64	0.9	12552	267	0.4184
6	0.0227	medium	0.022402883	8	4	52	126	126	126	96	0.9	22055	528	0.7351666666666666
6	0.0227	medium	0.022402883	8	4	52	126	126	126	128	1.0	30000	681	1.0
7	0.0051333333333333335	rare	0.010349333	9	13	30	86	86	86	1	0.0	204	0	0.0068
7	0.0051333333333333335	rare	0.010349333	9	13	30	86	86	86	2	0.1	388	1	0.012933333333333333
7	0.0051333333333333335	rare	0.010349333	9	13	30	86	86	86	4	0.1	687	3	0.0229
7	0.0051333333333333335	rare	0.010349333	9	13	30	86	86	86	8	0.3	1407	6	0.0469
7	0.0051333333333333335	rare	0.010349333	9	13	30	86	86	86	16	0.7	2636	17	0.08786666666666666
7	0.0051333333333333335	rare	0.010349333	9	13	30	86	86	86	32	0.9	5569	31	0.18563333333333334
7	0.0051333333333333335	rare	0.010349333	9	13	30	86	86	86	48	0.9	8913	45	0.2971
7	0.0051333333333333335	rare	0.010349333	9	13	30	86	86	86	64	0.9	12918	59	0.4306
7	0.0051333333333333335	rare	0.010349333	9	13	30	86	86	86	96	1.0	21659	106	0.7219666666666666
7	0.0051333333333333335	rare	0.010349333	9	13	30	86	86	86	128	1.0	30000	154	1.0
8	0.6424666666666666	broad	0.12465519	1	1	1	1	1	1	1	1.0	184	114	0.0061333333333333335
8	0.6424666666666666	broad	0.12465519	1	1	1	1	1	1	2	1.0	336	200	0.0112
8	0.6424666666666666	broad	0.12465519	1	1	1	1	1	1	4	1.0	562	366	0.018733333333333334
8	0.6424666666666666	broad	0.12465519	1	1	1	1	1	1	8	1.0	1057	639	0.03523333333333333
8	0.6424666666666666	broad	0.12465519	1	1	1	1	1	1	16	1.0	2522	1366	0.08406666666666666
8	0.6424666666666666	broad	0.12465519	1	1	1	1	1	1	32	1.0	5307	3389	0.1769
8	0.6424666666666666	broad	0.12465519	1	1	1	1	1	1	48	1.0	9037	5986	0.30123333333333335
8	0.6424666666666666	broad	0.12465519	1	1	1	1	1	1	64	1.0	12835	8584	0.42783333333333334
8	0.6424666666666666	broad	0.12465519	1	1	1	1	1	1	96	1.0	21000	13783	0.7
8	0.6424666666666666	broad	0.12465519	1	1	1	1	1	1	128	1.0	30000	19274	1.0
9	0.0718	medium	0.007099211	4	1	4	4	4	4	1	0.6	275	20	0.009166666666666667
9	0.0718	medium	0.007099211	4	1	4	4	4	4	2	0.7	422	42	0.014066666666666667
9	0.0718	medium	0.007099211	4	1	4	4	4	4	4	1.0	804	87	0.0268
9	0.0718	medium	0.007099211	4	1	4	4	4	4	8	1.0	1553	155	0.05176666666666667
9	0.0718	medium	0.007099211	4	1	4	4	4	4	16	1.0	2550	245	0.085
9	0.0718	medium	0.007099211	4	1	4	4	4	4	32	1.0	5293	500	0.17643333333333333
9	0.0718	medium	0.007099211	4	1	4	4	4	4	48	1.0	8904	763	0.2968
9	0.0718	medium	0.007099211	4	1	4	4	4	4	64	1.0	11962	1036	0.39873333333333333
9	0.0718	medium	0.007099211	4	1	4	4	4	4	96	1.0	20092	1682	0.6697333333333333
9	0.0718	medium	0.007099211	4	1	4	4	4	4	128	1.0	30000	2154	1.0
10	0.0718	medium	0.04455191	6	1	7	26	26	26	1	0.5	204	28	0.0068
10	0.0718	medium	0.04455191	6	1	7	26	26	26	2	0.5	388	39	0.012933333333333333
10	0.0718	medium	0.04455191	6	1	7	26	26	26	4	0.7	658	73	0.021933333333333332
10	0.0718	medium	0.04455191	6	1	7	26	26	26	8	0.9	1280	161	0.042666666666666665
10	0.0718	medium	0.04455191	6	1	7	26	26	26	16	0.9	2370	271	0.079
10	0.0718	medium	0.04455191	6	1	7	26	26	26	32	1.0	5784	595	0.1928
10	0.0718	medium	0.04455191	6	1	7	26	26	26	48	1.0	9337	911	0.3112333333333333
10	0.0718	medium	0.04455191	6	1	7	26	26	26	64	1.0	12989	1109	0.43296666666666667
10	0.0718	medium	0.04455191	6	1	7	26	26	26	96	1.0	21428	1705	0.7142666666666667
10	0.0718	medium	0.04455191	6	1	7	26	26	26	128	1.0	30000	2154	1.0
11	0.25583333333333336	broad	0.014205217	5	2	6	9	9	9	1	0.1	152	43	0.005066666666666666
11	0.25583333333333336	broad	0.014205217	5	2	6	9	9	9	2	0.5	336	99	0.0112
11	0.25583333333333336	broad	0.014205217	5	2	6	9	9	9	4	0.8	555	156	0.0185
11	0.25583333333333336	broad	0.014205217	5	2	6	9	9	9	8	0.9	1283	477	0.04276666666666667
11	0.25583333333333336	broad	0.014205217	5	2	6	9	9	9	16	1.0	2911	943	0.09703333333333333
11	0.25583333333333336	broad	0.014205217	5	2	6	9	9	9	32	1.0	5464	1757	0.18213333333333334
11	0.25583333333333336	broad	0.014205217	5	2	6	9	9	9	48	1.0	8664	2429	0.2888
11	0.25583333333333336	broad	0.014205217	5	2	6	9	9	9	64	1.0	12956	3721	0.4318666666666667
11	0.25583333333333336	broad	0.014205217	5	2	6	9	9	9	96	1.0	21209	5346	0.7069666666666666
11	0.25583333333333336	broad	0.014205217	5	2	6	9	9	9	128	1.0	30000	7675	1.0
12	0.0718	medium	0.0040243864	3	1	4	4	4	4	1	0.7	204	28	0.0068
12	0.0718	medium	0.0040243864	3	1	4	4	4	4	2	0.7	388	39	0.012933333333333333
12	0.0718	medium	0.0040243864	3	1	4	4	4	4	4	1.0	673	56	0.022433333333333333
12	0.0718	medium	0.0040243864	3	1	4	4	4	4	8	1.0	1182	101	0.0394
12	0.0718	medium	0.0040243864	3	1	4	4	4	4	16	1.0	2245	209	0.07483333333333334
12	0.0718	medium	0.0040243864	3	1	4	4	4	4	32	1.0	4819	423	0.16063333333333332
12	0.0718	medium	0.0040243864	3	1	4	4	4	4	48	1.0	8366	767	0.27886666666666665
12	0.0718	medium	0.0040243864	3	1	4	4	4	4	64	1.0	12664	1074	0.42213333333333336
12	0.0718	medium	0.0040243864	3	1	4	4	4	4	96	1.0	21333	1701	0.7111
12	0.0718	medium	0.0040243864	3	1	4	4	4	4	128	1.0	30000	2154	1.0
13	0.0718	medium	0.01284951	5	3	4	10	10	10	1	0.1	139	9	0.004633333333333333
13	0.0718	medium	0.01284951	5	3	4	10	10	10	2	0.3	323	20	0.010766666666666667
13	0.0718	medium	0.01284951	5	3	4	10	10	10	4	0.9	623	56	0.020766666666666666
13	0.0718	medium	0.01284951	5	3	4	10	10	10	8	0.9	1362	118	0.0454
13	0.0718	medium	0.01284951	5	3	4	10	10	10	16	1.0	2674	236	0.08913333333333333
13	0.0718	medium	0.01284951	5	3	4	10	10	10	32	1.0	5818	556	0.19393333333333335
13	0.0718	medium	0.01284951	5	3	4	10	10	10	48	1.0	8674	760	0.28913333333333335
13	0.0718	medium	0.01284951	5	3	4	10	10	10	64	1.0	12634	1125	0.42113333333333336
13	0.0718	medium	0.01284951	5	3	4	10	10	10	96	1.0	20627	1862	0.6875666666666667
13	0.0718	medium	0.01284951	5	3	4	10	10	10	128	1.0	30000	2154	1.0
14	0.6424666666666666	broad	0.0024185777	5	2	5	20	20	20	1	0.4	204	86	0.0068
14	0.6424666666666666	broad	0.0024185777	5	2	5	20	20	20	2	0.6	303	128	0.0101
14	0.6424666666666666	broad	0.0024185777	5	2	5	20	20	20	4	0.8	542	258	0.01806666666666667
14	0.6424666666666666	broad	0.0024185777	5	2	5	20	20	20	8	0.9	1151	548	0.03836666666666667
14	0.6424666666666666	broad	0.0024185777	5	2	5	20	20	20	16	0.9	2380	1054	0.07933333333333334
14	0.6424666666666666	broad	0.0024185777	5	2	5	20	20	20	32	1.0	5434	2784	0.18113333333333334
14	0.6424666666666666	broad	0.0024185777	5	2	5	20	20	20	48	1.0	8785	4862	0.29283333333333333
14	0.6424666666666666	broad	0.0024185777	5	2	5	20	20	20	64	1.0	12152	6809	0.4050666666666667
14	0.6424666666666666	broad	0.0024185777	5	2	5	20	20	20	96	1.0	20645	12643	0.6881666666666667
14	0.6424666666666666	broad	0.0024185777	5	2	5	20	20	20	128	1.0	30000	19274	1.0
15	0.6424666666666666	broad	0.040138364	4	2	4	4	4	4	1	0.3	184	114	0.0061333333333333335
15	0.6424666666666666	broad	0.040138364	4	2	4	4	4	4	2	0.6	414	207	0.0138
15	0.6424666666666666	broad	0.040138364	4	2	4	4	4	4	4	1.0	705	372	0.0235
15	0.6424666666666666	broad	0.040138364	4	2	4	4	4	4	8	1.0	1389	688	0.0463
15	0.6424666666666666	broad	0.040138364	4	2	4	4	4	4	16	1.0	2593	1227	0.08643333333333333
15	0.6424666666666666	broad	0.040138364	4	2	4	4	4	4	32	1.0	5476	2881	0.18253333333333333
15	0.6424666666666666	broad	0.040138364	4	2	4	4	4	4	48	1.0	8687	4889	0.2895666666666667
15	0.6424666666666666	broad	0.040138364	4	2	4	4	4	4	64	1.0	12754	7270	0.4251333333333333
15	0.6424666666666666	broad	0.040138364	4	2	4	4	4	4	96	1.0	20702	12219	0.6900666666666667
15	0.6424666666666666	broad	0.040138364	4	2	4	4	4	4	128	1.0	30000	19274	1.0
16	0.0227	medium	0.03964305	8	3	40	41	41	41	1	0.1	175	1	0.005833333333333334
16	0.0227	medium	0.03964305	8	3	40	41	41	41	2	0.4	434	6	0.014466666666666666
16	0.0227	medium	0.03964305	8	3	40	41	41	41	4	0.5	977	16	0.03256666666666667
16	0.0227	medium	0.03964305	8	3	40	41	41	41	8	0.6	1762	36	0.05873333333333333
16	0.0227	medium	0.03964305	8	3	40	41	41	41	16	0.6	3186	113	0.1062
16	0.0227	medium	0.03964305	8	3	40	41	41	41	32	0.8	6478	206	0.21593333333333334
16	0.0227	medium	0.03964305	8	3	40	41	41	41	48	1.0	9699	298	0.3233
16	0.0227	medium	0.03964305	8	3	40	41	41	41	64	1.0	13658	380	0.45526666666666665
16	0.0227	medium	0.03964305	8	3	40	41	41	41	96	1.0	22323	633	0.7441
16	0.0227	medium	0.03964305	8	3	40	41	41	41	128	1.0	30000	681	1.0
17	0.0718	medium	0.026837945	6	4	24	33	33	33	1	0.1	80	1	0.0026666666666666666
17	0.0718	medium	0.026837945	6	4	24	33	33	33	2	0.1	264	12	0.0088
17	0.0718	medium	0.026837945	6	4	24	33	33	33	4	0.7	563	50	0.018766666666666668
17	0.0718	medium	0.026837945	6	4	24	33	33	33	8	0.8	1057	80	0.03523333333333333
17	0.0718	medium	0.026837945	6	4	24	33	33	33	16	0.8	2505	167	0.0835
17	0.0718	medium	0.026837945	6	4	24	33	33	33	32	0.9	5297	433	0.17656666666666668
17	0.0718	medium	0.026837945	6	4	24	33	33	33	48	1.0	8459	634	0.28196666666666664
